STATE,admin_1998,admin_1999,admin_2000,admin_2001,admin_2002,admin_2003,admin_2004,admin_2005,admin_2006,admin_2007,admin_2008,admin_2009,admin_2010,admin_2011,admin_2012,admin_2013,ba_1998,ba_1999,ba_2000,ba_2001,ba_2002,ba_2003,ba_2004,ba_2005,ba_2006,ba_2007,ba_2008,ba_2009,ba_2010,ba_2011,ba_2012,ba_2013,cc_1998,cc_1999,cc_2000,cc_2001,cc_2002,cc_2003,cc_2004,cc_2005,cc_2006,cc_2007,cc_2008,cc_2009,cc_2010,cc_2011,cc_2012,cc_2013,other_1998,other_1999,other_2000,other_2001,other_2002,other_2003,other_2004,other_2005,other_2006,other_2007,other_2008,other_2009,other_2010,other_2011,other_2012,other_2013,pregnancy_1998,pregnancy_1999,pregnancy_2000,pregnancy_2001,pregnancy_2002,pregnancy_2003,pregnancy_2004,pregnancy_2005,pregnancy_2006,pregnancy_2007,pregnancy_2008,pregnancy_2009,pregnancy_2010,pregnancy_2011,pregnancy_2012,pregnancy_2013,prior_1998,prior_1999,prior_2000,prior_2001,prior_2002,prior_2003,prior_2004,prior_2005,prior_2006,prior_2007,prior_2008,prior_2009,prior_2010,prior_2011,prior_2012,prior_2013,shortben_1998,shortben_1999,shortben_2000,shortben_2001,shortben_2002,shortben_2003,shortben_2004,shortben_2005,shortben_2006,shortben_2007,shortben_2008,shortben_2009,shortben_2010,shortben_2011,shortben_2012,shortben_2013,ssbg_1998,ssbg_1999,ssbg_2000,ssbg_2001,ssbg_2002,ssbg_2003,ssbg_2004,ssbg_2005,ssbg_2006,ssbg_2007,ssbg_2008,ssbg_2009,ssbg_2010,ssbg_2011,ssbg_2012,ssbg_2013,tax_1998,tax_1999,tax_2000,tax_2001,tax_2002,tax_2003,tax_2004,tax_2005,tax_2006,tax_2007,tax_2008,tax_2009,tax_2010,tax_2011,tax_2012,tax_2013,work_1998,work_1999,work_2000,work_2001,work_2002,work_2003,work_2004,work_2005,work_2006,work_2007,work_2008,work_2009,work_2010,work_2011,work_2012,work_2013
SOUTH CAROLINA,0.077315103,0.1760427596,0.1591038492,0.1225290606,0.094972298,0.0901345916,0.123012385,0.0839975243,0.0519243719,0.0810110294,0.0464720602,0.0826229169,0.0676674528,0.0611329544,0.0909060002,0.0828743321,NA,0.3065871627,0.3424448434,0.2351316754,0.2431453155,0.3141602958,0.4679337569,0.2923137003,0.248154227,0.2043184322,0.1974690402,0.2132361517,0.2542472813,0.1574010688,0.2116493615,0.1511851848,NA,0.0676219728,0.0346857919,0.0390942191,0.0383935172,0.0347426556,0.1017760738,0.0222491139,0.0263104559,0.0263847851,0.0232961885,0.0215305093,0.0227062282,0.0643620892,0.0275031344,0.0177445597,NA,0.1661364675,0.1485090513,0.1025340613,0.1765486328,0.1529451688,0.3989376055,0.2441592786,0.5271731366,0.5684596767,0.5447134748,0.4556817835,0.4732138676,0.6353348134,0.5431043124,0.6323662375,0,0,0.030509735,0.06436564,0.0259958818,0.0185625091,0.0126308494,0.0273822583,0.0176907455,0.017805147,0.0182361712,0.0158686944,0.0113755131,6.573745e-4,0.0163204944,0.0203385182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.089191362800000007,0.072919235600000007,0.071842753,0.0687185562,0.0339487498,0,0.0796450169,0.0643824675,0.0207959555,0.028512408,0.0210811024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.1944202747,0.2118274936,0.3645025905,0.3522257987,0.3555060294,NA,0.2502531077,0.0643645956,0.0812249741,0.141300657,0.1899788418,0.170789657,0.0811116998,0.1105166971,0.0954911677
SOUTH DAKOTA,0.0927633911,0.1230727541,0.0952326123,0.0987190096,0.1017042517,0.1033268921,0.0850767789,0.0890738717,0.0769704573,0.0890421633,0.0779683804,0.1194076953,0.0706807614,0.0850389035,0.084426539,0.0999708463,0.5334083122,0.4135949759,0.3646801437,0.3555318466,0.4064659663,0.3650236145,0.3608363677,0.3575761818,0.3917651204,0.4081393393,0.4167937318,0.4894444958,0.4206302724,0.4528253309,0.4805312262,0.4569539678,0.0307339255,0.0898890704,0.1842783875,0.1797914016,0.1025361258,0.0821193303,0.0257477558,0.0246514993,0.0258750782,0.0261338794,0.0261763657,0.0287972073,0.135855951,0.0241751965,0.0272544538,0.0290962051,0.1646059525,0.0905604756,NA,0.0187943245,0.0308380916,0.0348217938,0.029256592,0.0345143219,0.055034323,0.0349754003,0.0431854905,0.0208524872,0.0318808347,0.0252682552,0.0302344348,0.030089822,0,0,0.0073098553,0.0180140915,0.0275525913,0.0067222707,0.0165894237,0.0174095069,0,0,0,0,0,0,0,0,0,0,0.3686133468,0.1289657867,0.1257226952,0.2309942584,0.3048240942,0.3013666775,0.2469297607,0.2594837085,0.2356079608,0.1260135067,0.1594252281,0.2055567658,0.1615268868,0.1499676483,0,0,0,0,0,0,0,0,0,0,0,0,4.849501e-4,0.0175528618,0,0,0.0815834268,0.1474125031,0.0778194457,0.0778391255,0.0805552983,0.0750196849,0.0706356792,0.0666892637,0.068576785,0.0692626866,0.0693752881,0.0763213111,0.0571467926,0.0640715843,0.0722325476,0.0771137459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969049919,0.135470221,0.1268171598,0.122344414,0.1246249799,0.1019721554,0.1070333087,0.1087186771,0.1348484755,0.1129628226,0.1308927827,0.1391632966,0.1238952099,0.125511102,0.143793912,0.1568077646
TENNESSEE,0.2383728897,0.08853538,0.1202359958,0.0951671332,0.0932512924,0.0813752688,0.1079837014,0.0961049089,0.0996256035,0.1634949718,0.1144759305,0.0816077422,0.1068459849,0.0948073639,0.0911313336,0.0988420832,NA,0.5038829392,0.4056930783,0.3460744633,0.3616052124,0.4174148605,0.4122464182,0.4027721223,0.3139385606,0.2727670149,0.2680120573,0.3149214866,0.3329794046,0.3107502948,0.3180099392,0.3401385981,NA,0.0874722513,0.4186026891,0.3101691605,0.2674866026,0.2656453901,0.2533125079,0.2965728284,0.2777098267,0.2557008777,0.2653174966,0.2340998593,0.1944752244,0.2148145343,0.2211443283,0.0927513539,NA,0.226604091,NA,0.054474646,0.0889876516,0.0905818996,0.0977971292,0.069912391,0.1379637417,0.1699334253,0.2180978836,0.189343921,0.1377102487,0.1593558998,0.1848358449,0.2443063091,0,0,0,0.0049154772,0.0055274001,0.0027096337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3836386688,0,0,0.0010746539,0.0248567827,0.0158794389,0,0.0301802988,0.0311803819,0,0,0.022173019,0.0223736501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0935053385,0.152488214,0.1881244658,0.1582850582,0.1263935084,0.1286602434,0.1044574506,0.1395818855,0.1381037102,0.134096632,0.1578539719,0.2056154874,0.2202719072,0.184878554,0.2239616557
TEXAS,0.0672902451,0.0783307687,0.1305367452,0.1487783399,0.1504502621,0.1041580138,0.1428330165,0.1330070998,0.1236975433,0.108239886,0.1103276004,0.1108356084,0.1129494563,0.1111551003,0.0798740509,0.0798843204,0.4890692767,0.277040565,0.3219194217,0.3148811277,0.2618113071,0.3453468281,0.2774407459,0.1986841737,0.1822612121,0.1336578583,0.1150912218,0.1013682834,0.1146963788,0.123928614,0.1012352642,0.0882216451,0.0784116525,0.1862010346,0.0947590178,0.036137154,0.0390573456,0.0371429071,0.0298101099,0.0248022093,0.0352197409,0.0327157632,0.0314401371,0.0322907885,0.0289217196,0.0320186636,0.0293710739,0.0313354989,0.23318758,0.2728578911,0.236142829,0.2864816942,0.2694128104,0.2454272962,0.3051484794,0.3536700652,0.3807156064,0.357608466,0.2285072514,0.2309117636,0.1822743459,0.2079368324,0.390404697,0.3630159155,0,0,0.0172652447,0.0021645609,0.0017820723,0.0018734508,1.387439e-4,0.0083673099,0.0049238344,0.0074877862,0.0136507129,0.0199393971,0.0161805494,0.016249219,0.0069081666,0.0112186606,0,0,0.0828434732,0.0977787553,0.1211686123,0.1062526886,0.1204065836,0.1039357834,0.1243261855,0.2055006212,0.3630880097,0.3507698819,0.3560067225,0.3348133847,0.2507324797,0.2696866383,0,0,0.0070134039,0.0038722369,0.0083569762,0.0165861202,0.0187078743,0.0122437082,0.0114403281,0.0085290595,0.0071950755,0.0222771529,0.0065131115,0.0250612273,0.0056766575,0.0082032923,0.0386586896,0.1214524358,0.0056754773,0.019260957,0.0400176354,0.0290345025,0,0.066974542,0.0409773209,0.0380499407,0.036048377,0.035828121,0.0274814578,0.0384482119,0.0367049876,0.0392644235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933825561,0.0641173048,0.1038443871,0.0906451741,0.1079429785,0.1141781926,0.1055144466,0.0983151084,0.0964382284,0.1082106187,0.0946516141,0.0957790031,0.1549762582,0.1103887469,0.0990926226,0.1091696054
UTAH,0.0823473555,0.1028501895,0.1714912718,0.2207354259,0.1785491363,0.2661065886,0.2030374657,0.177525019,0.1406788698,0.1550636906,0.1258096317,0.0918318807,0.0950240338,0.0998994676,0.0841710503,0.0975261232,0.5384857642,0.4649523675,0.3764942149,0.4636518292,0.3534286328,0.3037761283,0.394500046,0.4075913605,0.3652281355,0.2702508901,0.267318976,0.2418359487,0.2662472254,0.2643713052,0.2555962454,0.2990732763,0.0953981306,0.0949136772,0.1425239503,NA,0.0790224308,0.0667078216,0.0823687509,0.0854859473,0.0689878323,0.1132905277,0.1176730664,0.1031330025,0.0762175831,0.0881694457,0.0718426412,0.1350670019,0.0013887517,2.421967e-4,7.776017e-4,2.260535e-4,0.0011392473,0.0145342802,NA,7.93926e-5,NA,0.024796858,0.0289354702,0.176526873,0.1508156095,0.1419119956,0.1498886187,0.0622729157,0,0,0.0038021955,0.0045114375,0.0039676753,0.0070953183,0.0042523405,0.0042209771,0.0054175078,0.0067488293,0.0074894001,0.0547168586,0.0602394675,0.0622813955,0.0639478284,0.0365610008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139181807,0.0154574754,0.0093468886,0.004962411,0.0068831805,0.0077325367,0.0081212867,0.0113405732,0.0106671366,0.0049442053,0.0184680939,0.0372730429,0.0437477116,0.0369014624,0.0333074569,0.047984769,0.0479838719,0.056193084,0.0466843499,0.0869658043,0.013756346,0.0271197737,0.0524906689,0.0343300153,0.0795465108,0.0557809384,0.052451232,0.020588443,0.0732671391,0.0974932556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249072541,0.2890568001,0.2430087132,0.2938275391,0.327861639,0.2498516478,0.2975707511,0.2902449931,0.3591627383,0.3841786158,0.3625598082,0.2712302929,0.2805367548,0.2855049045,0.25753876530000003,0.2351049641
VERMONT,0.165675058,0.1036089021,0.0944665575,0.1068486095,0.1101327273,0.0964996785,0.0925033497,0.0820350976,0.0805925738,0.0762635844,0.0838022874,0.0871127649,0.1047917042,0.0708694764,0.0757990423,0.077139955,NA,0.6768543318,0.5232795725,0.4840652964,0.4686571182,0.4274431218,0.4284576617,0.4429232177,0.4431137304,0.3679772606,0.302642987,0.195378325,0.1819120222,0.1863493247,0.2230562386,0.2166800365,NA,0.154951395,0.1959357904,0.1800169457,0.1824616216,0.2071284187,0.1967015799,0.214929701,0.200078915,0.3185013273,0.2873334668,0.2758362746,0.2504180089,0.3028809218,0.2926051723,0.3120964564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037744598,0.0499975451,0.0396647422,0.0294272796,0.0283187278,0,0,0.0104715289,0.0112947361,0.0143638558,0.022785748,0.0310989078,0.0115065443,0.0101347478,0.0129400725,0.0148161921,0.0662976556,0.0977665638,0.057045721,0.0460736619,0.0439161184,0.1467124926,0.0612415853,0.063589755,0.0655688306,0.0583968378,0.0587731585,0.0574094943,0.0581302877,0.0606753817,0.0563384742,0.0549959955,0.0547207956,0.0514488708,0.0544367601,0.0577271571,0.0512026218,0,0,0.0293093229,0.0497401378,0.0546552639,0.0893472482,0.0904597211,0.09855097,0.1123631069,0.0910227262,0.1853204001,0.1903504861,0.2163424452,0.2316555552,0.2050579004,0.2112182785,0.0060476436,0.0033437859,0.0829474728,0.102465444,0.1113325753,0.098022626400000007,0.1033692855,0.0919241817,0.0930415444,0.0769565547,0.0710886711,0.0925591002,0.0473228398,0.0570974986,0.0702535478,0.0594278057
VIRGINIA,0.2403899165,0.0799632659,0.1172401932,0.1189256138,0.1240569662,0.061069627,0.0821425325,0.1510668973,0.1364546462,0.0810019384,0.1143164381,0.0905883845,0.0763551142,0.0668549826,0.0676864271,0.0792061254,0.1108230318,0.4590568143,0.4038209686,0.3441929199,0.3269264836,0.4590250879,0.359408057,0.4646248092,0.4399616864,0.3115651899,0.3056982298,0.262000933,0.3845999374,0.3803765193,0.3392890707,0.3577572887,0.3160488261,0.2173201744,0.2224625235,0.1646245534,0.1637477648,0.0468159766,0.124805417,0.0812938709,0.1361989691,0.1230811586,0.1495020941,0.1425553493,0.1043515358,0.1240552353,0.1388909125,0.1095826937,NA,3.2414e-6,9.692484e-4,0.0527152309,0.0961407741,0.0809249053,0.0505702037,0.043111826,0.0469453793,0.0437879122,0.0544167599,0.0835973014,0.0804190243,0.0735246035,0.057311656,0.0088913741,0,0,0.0039190887,0.004487228,0.0091926239,0.003362349,0.0049765372,0.0020963127,0.0030901212,0.027278559,0.0710064162,0.11290957410000001,0.1089618969,0.1143533123,0.1579472667,0.1768214404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050444929,0.013562078,0.0175733173,0.0169347497,0.0315038854,0.0184546197,0.0360359982,0.0141596102,0.0238867713,0.0312983847,0.0231964129,0.0057590729,0.0025523014,5.9484e-5,0.0033045053,0.0978949347,0.0342784465,0.0529961367,0.051144756,0.0563268857,0.050866601,0.0496231994,0.0472636402,0.0511121821,0.0520323198,0.0495210707,0.0409358747,0.0402075977,0.0414903681,0.0491952218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329434127,0.1457615692,0.2122650382,0.2484962394,0.2112173143,0.2755404189,0.295726766,0.1897284649,0.1540495593,0.3480134496,0.2291409708,0.2275290022,0.1811802039,0.1948686762,0.1948319974,0.218486372
WASHINGTON,0.0924397457,0.0920808261,0.0716596588,0.0665863989,0.0668222244,0.0722279505,0.0746282646,0.0713234832,0.0615457203,0.0836738962,0.0813812487,0.0332517976,0.0348910923,0.0360401971,0.052026051,0.0693673732,0.6799222467,0.5190539292,0.4742680572,0.3710617834,0.3936794232,0.3906178568,0.4627526063,0.4118923964,0.380184153,0.3657920054,0.3269112149,0.2034935587,0.2291623583,0.2591100098,0.2280881272,0.2336359509,0.1077990844,0.2398557664,0.2007461468,0.2752518852,0.3059885352,0.3038937189,0.2414785558,0.270640811,0.2393315116,0.2352973738,0.1828022425,0.1383285614,0.1322698545,0.167123699,0.1180193729,0.1514454348,0.077642583,0.0881090151,NA,0.0227720731,NA,0.0116156023,0.0178086034,0.0240435457,0.016539117,0.0122105984,0.014417363,0.3691565924,0.3469876666,0.1995172706,0.2343895237,0.1457303175,0,0,3.978955e-4,0.0039382068,0.004508611,0.0024653158,0,0,0,0,0.2239382947,0.1338554836,0.1351185042,0.1909076775,0.1430656475,0.1630676393,0,0,0.0539306043,0.0024692572,0.0475199441,0.0267828021,0.0240965529,0.0424313256,0.0204821194,0.0231652674,0.0116756654,0.0160482346,0.0117233148,0.0097329912,0.0190451568,0.0125169983,0,0,0.0074624702,0.005215591,0.0068725635,0.0080759625,0.010622023,0.0135016712,0.0148893153,0.0162168528,0.012425131,0.0145863026,0.0217873727,0.0283244006,0.0358414097,0.031115698600000002,0,0,0.0405414941,0.0403148501,0.0141416516,0.0151247897,0.0153420702,0.0123870724,0.0130106336,0.0101748278,0.0118285764,0.0055222923,0.0050936734,0.0090697574,0.0067626373,0.0054151581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421963402,0.0609004632,0.1999524977,0.2123899543,0.174157443,0.1691960014,0.1532713238,0.1537796944,0.2540174297,0.2534691783,0.1346202633,0.0857571768,0.0829661632,0.1001739966,0.1627620738,0.1877054293
WEST VIRGINIA,0.2036213977,0.2374148309,0.1391945653,0.1009365937,0.1133888072,0.150941595,0.1607787156,0.184831425,0.1980117894,0.2213023169,0.2057547897,0.1622210654,0.1195898448,0.1211416495,0.0941155051,0.1813001268,0.4390670532,0.4607563141,0.3623705529,0.3094267437,0.3294476423,0.4177603569,0.4388156307,0.318519261,0.2957285884,0.282264263,0.2468192259,0.2006731873,0.2061919555,0.1871854554,0.2279987915,0.2140520611,0.1777266395,0.1395991567,0.0371409299,0.1452151012,0.1459280258,0.1447076932,0.1428223783,0.1518825529,0.1661013015,0.1647377693,0.1733552395,0.1782138806,0.1230671499,0.1945429327,0.1962879219,0.0721611542,0.0567053157,0.0054944384,0.0164392164,0.0260726578,0.0414444404,0.0450994871,0.032945143,0.0418496836,0.0982380895,0.0864203568,0.1057402873,0.0600438707,0.0186101072,0.0505728819,0.130234112,0.0703908519,0,0,0.250979529,0.1916657808,0.1700685496,0.0473346906,0.0384345017,0.1124565246,NA,0.0042174862,0.0374222259,0.0228462132,0.0046908618,0.0561287551,NA,0.0312924268,0,0,0,0,0,0,0,0,0,0,0,0.1897244627,0.1251264528,0.104032435,0.0728870717,0.125450548,0,0,0,0.0084159464,0.0120700044,0.0148215905,0.015648893,0.0151035851,0.0125492996,0.0136851852,0.0118798361,6.591634e-4,0.1264631895,0.1119765015,0.0020598691,0.0106035733,0.1013905856,0.1281501385,0.0474239153,0.0159143387,0.0060615427,0.0424138073,0.0471478234,0.0817118771,0.0866764523,0.0937125388,0.0873033078,0.0695614058,0.052494964399999997,0.0602145045,0.0761877333,0.0761818631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214890084,0.0285851214,0.1464512912,0.2023528378,0.1815909875,0.1369207795,0.1234069143,0.0936450908,0.1432905189,0.1336600839,0.1317250878,0.1160567509,0.223765474,0.1142048844,0.2030800666,0.2185673947
WISCONSIN,0.144676537,0.0711969867,0.067615982,0.0561374729,0.0486538099,0.0692122112,0.078675888,0.067970322,0.0536413276,0.0562949021,0.0466648491,0.040933958300000003,0.0488467461,0.0522821582,0.0403655866,0.0381144879,0.3842740547,0.232062347,0.0146418427,0.1365572973,0.2227733136,0.1911093941,0.2375351488,0.2205528415,0.2140953555,0.1708245895,0.1690954331,0.1758414302,0.2421149832,0.1956444572,0.2273334428,0.2222227041,0.1394199782,0.2880252208,0.3729947622,0.3904169654,0.3410480184,0.4235264428,0.4385514751,0.4448027833,0.4696343216,0.5087808872,0.5205258085,0.3952537683,0.4872671057,0.3225075229,0.2992605079,0.3311130415,0.016790799,0.176297881,0.1192854027,NA,0.0640899192,0.0229418904,0.0187287212,0.0146922338,0.0064409002,0.0152084679,0.0142253573,0.1847088927,0.01480626,0.1358436647,0.1451548156,0.1490126963,0,0,0.035138008,NA,0.0707523651,0.0419938441,0.0308496511,0.0315526462,0.0232978051,0.0212238045,0.019721682,0.0251271519,0.025966498,0.0223652103,0.0236020532,0.0217529676,0,0,0,0,0,0,0,0,0,0,0,0,0,4.580521e-4,0,0,0,0,0.0252058781,0.0094472574,0.0117358661,0.0118510543,0.0114540102,0.0121127519,0.0164310979,0.0141772949,0.012970897,0.0672319801,0.0144122433,0.0556619407,0.0723059452,0.0764251676,0.104917008,0.0782569436,0.0664634503,0.056322887,0.0237484765,0.0236686998,0.0234889513,0.0256338782,0.0284145548,0.0257055843,0.0253597249,0.0208086587,0.0249929203,0.0227201777,0.0255603192,0.0255552819,0,0,0.1662533638,0.1676372276,0.0884953532,0.0729417847,0.1013242794,0.1137093281,0.1066511287,0.1219271994,0.1237710449,0.0353569509,0.0813490887,0.0898596921,0.0723678133,0.0723019816,0.209921623,0.1541606209,0.1324013102,0.2072372248,0.1287028781,0.1427546787,0.059391875,0.0689732149,0.0813935088,0.0658572702,0.0676652032,0.0547372089,0.0602441546,0.1026571241,0.0940495162,0.0635016715
WYOMING,0.101108793,NA,0.0715211917,0.0465969912,0.1318183011,0.0699447839,NA,0.0286169507,0.0318876245,0.0529772352,0.0383216115,0.0543492849,0.0159854656,0.0255058538,0.0965500174,0.225206948,0.5562483149,NA,0.2649395807,0.1523325099,0.0729345121,0.1627683825,0.1266731905,0.1847423862,0.3913550815,0.1636103902,0.374049858,0.3593814084,0.358164129,0.3537289981,0.2761189946,0.0750078586,0.19159678,0.7714266019,0.0743553812,NA,0.3416448694,0.1509818379,0.0370311951,0.1861107304,0.2625509778,0.1317506827,0.0533838021,0.1829032451,0.225973848,0.0941074289,0.116459379,0.111441827,0,0,0.4153521385,0.6805350556,0.3629011719,0.4629873488,0.6197072358,0.5233522665,0.2289334342,0.5338675048,0.3509603767,0.376494223,0.3891838555,0.4724691288,0.3958989114,0.4724495176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050461819,0,0.4792857681,0.0654087717,0.0788587073,0.0706291218,0.088187733200000007,0.0443818697,0,0,0.0662452039,0.0635659511,0,0,0.047651257,0.0589691575,0.0564285221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1510461121,NA,0.1084229362,0.1800564572,0.0200720237,0.0651299137,0.2813626293,0.0771776662,0.0852728821,0.0515489832,0.1197184006,0.0268718386,0.010692702,0.0065373334,0.0560035401,0.0544191448
