STATE,admin_1998,admin_1999,admin_2000,admin_2001,admin_2002,admin_2003,admin_2004,admin_2005,admin_2006,admin_2007,admin_2008,admin_2009,admin_2010,admin_2011,admin_2012,admin_2013,ba_1998,ba_1999,ba_2000,ba_2001,ba_2002,ba_2003,ba_2004,ba_2005,ba_2006,ba_2007,ba_2008,ba_2009,ba_2010,ba_2011,ba_2012,ba_2013,cc_1998,cc_1999,cc_2000,cc_2001,cc_2002,cc_2003,cc_2004,cc_2005,cc_2006,cc_2007,cc_2008,cc_2009,cc_2010,cc_2011,cc_2012,cc_2013,other_1998,other_1999,other_2000,other_2001,other_2002,other_2003,other_2004,other_2005,other_2006,other_2007,other_2008,other_2009,other_2010,other_2011,other_2012,other_2013,pregnancy_1998,pregnancy_1999,pregnancy_2000,pregnancy_2001,pregnancy_2002,pregnancy_2003,pregnancy_2004,pregnancy_2005,pregnancy_2006,pregnancy_2007,pregnancy_2008,pregnancy_2009,pregnancy_2010,pregnancy_2011,pregnancy_2012,pregnancy_2013,prior_1998,prior_1999,prior_2000,prior_2001,prior_2002,prior_2003,prior_2004,prior_2005,prior_2006,prior_2007,prior_2008,prior_2009,prior_2010,prior_2011,prior_2012,prior_2013,shortben_1998,shortben_1999,shortben_2000,shortben_2001,shortben_2002,shortben_2003,shortben_2004,shortben_2005,shortben_2006,shortben_2007,shortben_2008,shortben_2009,shortben_2010,shortben_2011,shortben_2012,shortben_2013,ssbg_1998,ssbg_1999,ssbg_2000,ssbg_2001,ssbg_2002,ssbg_2003,ssbg_2004,ssbg_2005,ssbg_2006,ssbg_2007,ssbg_2008,ssbg_2009,ssbg_2010,ssbg_2011,ssbg_2012,ssbg_2013,tax_1998,tax_1999,tax_2000,tax_2001,tax_2002,tax_2003,tax_2004,tax_2005,tax_2006,tax_2007,tax_2008,tax_2009,tax_2010,tax_2011,tax_2012,tax_2013,work_1998,work_1999,work_2000,work_2001,work_2002,work_2003,work_2004,work_2005,work_2006,work_2007,work_2008,work_2009,work_2010,work_2011,work_2012,work_2013
ILLINOIS,0.102660248,0.1163350163,0.0815761151,0.0574919307,0.0331748604,0.0297666596,0.0238029219,0.0235257515,0.0257545785,0.0266450655,0.0267111024,0.0257456492,0.025577689,0.0265562294,0.0256684239,0.0242781137,0.6827892334,0.507729938,0.3335307048,0.192926045,0.1465944992,0.1221427697,0.1141634038,0.11690623,0.1105980128,0.0896220799,0.0670828036,0.0559090326,0.0636969028,0.0815064107,0.0859844202,0.0802400382,0.1544327056,0.220819899,0.3075385755,0.3485316903,0.3518973768,0.3652737872,0.3838117858,0.3927397967,0.3934752819,0.3951701161,0.4065116768,0.4087759327,0.4248190216,0.4556921111,0.5149292382,0.5549759898,0,0.0543073863,0.1063919449,0.1588935152,0.1710306225,0.1855293581,0.1868160055,0.1750673511,0.170266674,0.1732417237,0.170255283,0.1400595533,0.1123076358,0.0878032963,0.0795586145,0.0721196218,0,3.461367e-4,6.14336e-4,8.707197e-4,9.206561e-4,9.80817e-4,0.0011181738,0.0011161331,0.0010383228,6.445822e-4,2.505499e-4,0,0,0,0,0,0,0,0.0487240265,0.0983156521,0.1490635076,0.1495935211,0.1544186321,0.1588010315,0.1721073718,0.1873014711,0.2052954609,0.2010481096,0.1928733193,0.1909420681,0.2096518531,0.2189395791,0,0,0,0,0,0,1.810232e-4,1.810232e-4,1.810232e-4,0,0,0.0018694707,0.002480652,0.002480652,6.111812e-4,0,0.0372246014,0.0567968125,0.0579297129,0.0531500477,0.0403449041,0.0323363682,0.0236596868,0.0278685958,0.0291307629,0.0365363987,0.0372585443,0.0321003555,0.020963612,0.0096028399,0.0026823239,0.0010098422,0,0,0,0,0,0.0043307679,0.0092342012,0.0137922679,0.01380168,0.0134285679,0.0133359276,0.0133062078,0.0129448161,0.0110650756,0.0122512891,0.0192178071,0.0228932115,0.0436648112,0.0636945843,0.0898203992,0.1069735734,0.1100459513,0.1027941658,0.0900018191,0.0836462923,0.0774099949,0.0732986516,0.1211856887,0.1443363516,0.1343513169,0.0686626559,0.0292190081
INDIANA,0.1549194215,0.1385126249,0.1040264247,0.099482231,0.103266367,0.1067805424,0.1149228398,0.1135282566,0.1094755562,0.0969565003,0.0911349463,0.0883552516,0.0835282529,0.0856309147,0.0784751894,0.0761586584,0.4129311094,0.2664257064,0.2291979944,0.303705859,0.3712251829,0.4018668538,0.386186407,0.3573750798,0.3373639392,0.290076885,0.2825247317,0.2593442586,0.2609823454,0.2132139927,0.16393062,0.1185007164,0.2096971699,0.3214952734,0.3427696321,0.2674625165,0.1627353997,0.088231227,0.0754075531,0.068327914,0.0977247361,0.1266461475,0.1496316743,0.1342111149,0.1281462692,0.1306349625,0.1891686013,0.2416016237,0.1352199311,0.1781452665,0.2341538497,0.2159044974,0.2487829869,0.2669322866,0.2715350554,0.2949622578,0.2904079142,0.3026927487,0.2957991407,0.3507920474,0.3741008989,0.3904941655,0.3684691255,0.3625759267,0,0,0,0.0019729404,0.0033617918,0.0050838248,0.004769201,0.0050039863,0.0047965315,0.0045398399,0.0041309549,0.0030162302,0.0016146053,0.0061942136,0.008331034,0.0088369967,0,0,0,0,0,0,0,0,0,0,0,0,0.005319828,0.005319828,0.005319828,0,0,0,0,0,0,0,0,0,0,0.0192292709,0.0192292709,0.0192292709,0,0,0,0,0.0378674158,0.054921321,0.0287287976,0.0323231135,0.01726709,0.0122721663,0.0062059108,0.006234577,0.0062433803,0.0060392506,0.0059009878,0.0038091112,0.001888285,0.0026919917,0.0026919917,0.0026919917,0,0.0123981879,0.0245243769,0.0389675543,0.041440703,0.0657671318,0.089636544,0.113680487,0.1188145005,0.1222692507,0.1133156033,0.1009747663,0.0948034361,0.1079551141,0.1191448731,0.1240853738,0.0493649523,0.0281016199,0.0365989246,0.0401812878,0.0519204788,0.0530659673,0.0513364889,0.0408874414,0.035173442,0.0315501064,0.03833269,0.0402679488,0.0496160792,0.0578648171,0.0644687369,0.0655487127
IOWA,0.1186620381,0.1211079844,0.1212437579,0.09975546,0.0787070233,0.0665588236,0.0624989452,0.064595368,0.0611019495,0.0576929022,0.0536496884,0.0483258013,0.044351635,0.0502938426,0.0485788764,0.0460262932,0.5578075815,0.4677624507,0.4121143066,0.3952013615,0.403174768,0.4035356664,0.3955697059,0.3805712794,0.3556379061,0.323890413,0.2953090566,0.2899702613,0.2942478415,0.2976272651,0.2821885181,0.2592751483,0.0730513854,0.1013439288,0.138180296,0.1614472981,0.1777645835,0.1792180694,0.1727270264,0.1530583954,0.165216442,0.1875710734,0.2109655179,0.2088430918,0.2020009082,0.1992679505,0.2025599671,0.2044513715,0.0933784216,0.1260338786,0.1223065832,0.1273875304,0.1352431876,0.1523528371,0.167774288,0.1420422774,0.0845471747,0.0250392389,3.277688e-4,0,0,0,0,0,0,8.51328e-5,0.0031660137,0.0067988856,0.0097424496,0.0124509981,0.0226996487,0.0450542043,0.1014456773,0.1485116404,0.1962950039,0.2086164806,0.2280169372,0.22991134,0.2551241754,0.2632434879,0,0,0,0,0,0,0,0.0323663908,0.0492554999,0.0553398562,0.0236713635,0.0080004536,0.002093569,0.001395671,1.774717e-4,0,0,0.0076620868,0.0133630558,0.0191412243,0.0121526558,0.0068574402,0.0017595562,0.0019076089,0.0024442006,0.002466625,0.0052501126,0.005803351,0.0053730282,0.0019751647,6.646975e-4,5.982574e-4,0.0448288112,0.0543491036,0.06223073,0.0615638497,0.0597828781,0.0592135852,0.0601512219,0.0626103749,0.0642741957,0.0632973248,0.0613930501,0.0587370823,0.0570036178,0.0563332313,0.0582494242,0.0591642669,0,0,0,0,0,0,0,0,0,0.0184150476,0.0367927287,0.0544304315,0.0538948447,0.0549697074,0.0524930791,0.071257775,0.1122717622,0.1216554343,0.1273952568,0.1287043904,0.1234324541,0.1198125802,0.1168196077,0.117794101,0.1160769543,0.1177758786,0.1163457096,0.1172730466,0.1130176186,0.1082258275,0.0999637906,0.0959833999
KANSAS,0.0509867,0.1231488481,0.1229288702,0.1231586388,0.0540351341,0.0579039507,0.0547117791,0.0500992261,0.0481308498,0.0521640572,0.0550241415,0.0527044983,0.0532216036,0.0564847072,0.0681113996,0.06953584,0.3459303598,0.2518074225,0.2795141331,0.2929958589,0.3228540224,0.3247495015,0.3428460133,0.3484157234,0.3282434458,0.2820616451,0.2446938907,0.2264716042,0.2290612292,0.2109941001,0.1903530002,0.1607308145,0.0473953983,0.0891578188,0.1011480492,0.1208442405,0.1161679377,0.1333015031,0.1429099959,0.1758037839,0.1910727166,0.2103558505,0.2047161951,0.1870278093,0.1600509987,0.1321105261,0.126187337,0.1210284479,0.46378625,0.2089189576,0.0773718341,-0.0416541276,0.1460660764,0.1151607729,0.0985140203,0.0877057002,0.1322123652,0.1686655286,0.2042876157,0.1905833754,0.176538965,0.1608078186,0.1514181067,0.1528585991,0,7.54515e-4,0.001097631,0.001097631,3.43116e-4,0,0,0,0,0,0,0,0,0,0.0052554141,0.0082832455,0,0.2308508982,0.286333166,0.3413310097,0.1410421003,0.1264795942,0.1059579877,0.0878729631,0.0571037531,0.0298587102,0.0273296378,0.0482333069,0.0681428265,0.0845599481,0.0882079473,0.0973390995,0,0,0,0,0,0,0,0,0,0,0,0.0166347158,0.0180218036,0.0181625349,0.0015297395,4.265023e-4,0.0595874158,0.0596367994,0.0590528728,0.0600209913,0.0494337464,0.0375025564,0.0246004561,0.0292127505,0.0333771552,0.0370192356,0.0358764847,0.0342492331,0.0366340742,0.0430907244,0.0521878499,0.0595141161,0,0,0.0257016162,0.0539667048,0.1061557438,0.1305634541,0.1530378636,0.1546475698,0.1541068685,0.1629821604,0.1717003864,0.1866810184,0.2033058629,0.243896985,0.2728089147,0.2925511434,0.0323138762,0.0357247405,0.0468518274,0.0482390526,0.0639021228,0.0743386671,0.0774218841,0.066242283,0.0557528458,0.0568928124,0.056371648,0.0574144386,0.0550226363,0.0498926555,0.043940291,0.0377321918
KENTUCKY,0.1084094965,0.0967188491,0.0865097707,0.0912359602,0.0858308218,0.0768389447,0.0675797335,0.0644859671,0.0635805812,0.0616978992,0.0536587831,0.0471624179,0.0441273737,0.0425527938,0.0436298063,0.0427579908,0.6055930033,0.4892970943,0.4169474001,0.4218110134,0.4301750024,0.4278280025,0.4179595455,0.4119362998,0.42641128,0.4402108621,0.445096528,0.4071465931,0.3988490343,0.3784845428,0.3788493233,0.4144920767,0.1192313662,0.1590373675,0.201536429,0.1933774771,0.2373178673,0.2616076038,0.2809515397,0.2892927742,0.2899861436,0.2967423053,0.294513014,0.282371277,0.2609504524,0.2670806919,0.2740151278,0.2364557267,0.0759008566,0.0741555706,0.0753827553,0.0619136712,0.0670833856,0.0753669071,0.0963103979,0.10459831,0.0981369041,0.0793225628,0.0881908296,0.0933205579,0.1008237782,0.0941442468,0.1083299188,0.1088648703,0,0.0109304735,0.0112843505,0.0116473301,7.168565e-4,3.629795e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495873467,0.0674456908,0.0637129138,0.0321426345,0.0087106838,-0.0013780701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412779306,0.1024149541,0.1446263807,0.1878719135,0.1701653826,0.1593736325,0.1371987833,0.1296866489,0.121885091,0.1220263706,0.1185408453,0.1699991542,0.1952493613,0.2177377247,0.1951758237,0.1974293355
LOUISIANA,0.1457792031,0.1031606829,0.1015724296,0.0928070271,0.0842033676,0.0858713149,0.1052477626,0.1091680671,0.1125396673,0.1043985704,0.0804201294,0.0615521376,0.0515329806,0.0666645961,0.0771516487,0.0860127229,0.5041458743,0.4014210136,0.3353816213,0.3074744628,0.264388501,0.2181356685,0.2203712079,0.2139933703,0.1938818822,0.1726322419,0.1664417824,0.1585325856,0.1957124973,0.1619424376,0.1543424895,0.0924690561,0.166600935,0.2814561371,0.3840102442,0.2926311724,0.2280196365,0.1412187876,0.1221281597,0.1250356569,0.1461928862,0.1840875073,0.181491861,0.1478082229,0.0834483321,0.0395575646,0.0253013943,0.0300071985,0.0834548395,0.1166249566,0.0889592622,0.079640748,0.0627488013,0.0748953158,0.1031279802,0.1466299454,0.1549962054,0.1369830298,0.1128415574,0.0922978761,0.1582113349,0.1527581382,0.1868753012,0.1619072278,0,8.543126e-4,0.0052084622,0.0927747976,0.1839404233,0.2748132195,0.2640227825,0.2529890942,0.2540566763,0.2733546837,0.3299875909,0.3849679437,0.367848558,0.4174229912,0.3986962309,0.4444674137,0,0,0,0,0,0,0,0,0,0,0,0,1.7293e-6,1.7293e-6,1.7293e-6,0,0,0,0,0.0287628201,0.0368264614,0.0367547162,0.0079918961,-7.17452e-5,0,0,0,0,0,0,0,0,0,0,0,0.018406673,0.0353443481,0.0540342952,0.0602017968,0.0662580702,0.0689983634,0.0685339016,0.0672535353,0.0643903626,0.0586580152,0.0578819703,0.0639703506,0.0704858138,0,0,0,0,0,0,0,0,0,0,0,0.0286111336,0.0286387727,0.0540184413,0.051725125,0.0788790259,0.1000191482,0.0964828972,0.0848679804,0.087502299,0.1045284609,0.1142766823,0.1169084142,0.0859975411,0.0693343193,0.0600100652,0.0615635436,0.0618397379,0.0559477798,0.0497521314,0.0419357305,0.0357715413
MAINE,0.0931494141,0.0851872237,0.071684126,0.0639327177,0.0741402988,0.0567316019,0.0441175732,0.0369713558,0.0552453755,0.0471040471,0.0378646906,0.0286620403,0.0326300409,0.0336049189,0.0299909087,0.0319905477,0.697332318,0.6356501044,0.6230944504,0.6123980052,0.5936762419,0.5699742703,0.5876758575,0.5728994317,0.5517154481,0.5187601817,0.5316526785,0.5463813534,0.5738220981,0.5908124117,0.5826637997,0.5513743998,0.0868206608,0.1218097573,0.1356437708,0.144688151,0.1602053174,0.1963996441,0.1951887751,0.2074103362,0.2019214001,0.1771976838,0.1454152982,0.1133673837,0.1168068166,0.1033919725,0.0979152478,0.0876764962,0.0414940487,0.0316897249,0.0128673237,0.0059805782,2.741457e-4,2.741457e-4,-0.0057064325,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,3.86235e-5,3.86235e-5,3.86235e-5,-0,-3.35297e-5,-3.35297e-5,-3.35297e-5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0025506462,0.0053876097,0.0081407859,0.0085248455,0.0086011037,0.0089347463,0.0083815579,-0,0.0026386524,0.0059789122,0.0091572885,0.0094465987,0.0095117463,0.0117577697,0.0185200662,0.0183669876,0.0134512821,0.0044935347,0.0241969214,0.0265055481,0.0280796785,0.0068747749,0.0065270078,0.0198207801,0.0224835409,0.0256044162,0.0256884422,0.0382202166,0.0689607555,0.0735686399,0.0611025602,0.0278283575,0.0263723858,0.0240687019,0.0211427953,0.0109702206,0.0046719228,0.0271434391,0.0561382782,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0107842748,0.0227488732,0.0361129128,0.0302499911,0.0241607718,0.0613827784,0.1005023727,0.1250883772,0.1381161936,0.124037181,0.0981813659,0.0934313468,0.1031297796,0.1449224312,0.2145637732,0.2511174863,0.2473244452,0.207991557,0.1947250792,0.2162270924,0.2337509406
MARYLAND,0.1293465247,0.1130775533,0.0997942158,0.0926463484,0.0993526719,0.0973621965,0.0944980974,0.0985297636,0.1007857369,0.1032241936,0.1035292641,0.1064302728,0.1213008395,0.1119763714,0.1090768791,0.0906503167,0.5662985659,0.4936892707,0.4890183648,0.5169798252,0.3799763581,0.2947840475,0.2292938804,0.2957032963,0.2772497586,0.251785881,0.2264824643,0.2212884337,0.1957941808,0.2131563717,0.2227828718,0.2275791556,0.1444148589,0.1964207571,0.161578072,0.0668916776,0.0423514612,0.0839502473,0.119727641,0.0994063661,0.0908491761,0.0913273601,0.0746942966,0.0639254427,0.0601097265,0.0546461261,0.0509899266,0.0379062321,0.0075129422,0.0106054867,0.0047396349,0.0028669545,-0.0026979639,0.006611893,0.0100272881,0.010018158,0.0036817003,2.663052e-4,8.411e-7,8.411e-7,8.411e-7,0.0506115371,0.0974987689,0.1456348563,-0,0.0136041013,0.0352709301,0.086680957,0.1109485415,0.1127105859,0.0806337739,0.0709650199,0.0945692539,0.1307678844,0.1643965421,0.1785337888,0.1623376148,0.1214798333,0.0828550055,0.069864987,-0,-0,-0,-0,-0,-0,-0,6.639122e-4,6.639122e-4,6.639122e-4,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0036793883,0.0111123729,0.0154198227,0.0180132531,0.0178931986,0.0299264416,0.0584906531,0.0856801153,0.1004037525,0.0875067173,0.0708395345,0.0636471905,0.0393302836,0.0582065203,0.0537973379,0.0549900893,0.0535602925,0.0547995787,0.0574762271,0.0594707759,0.0582609227,0.0551456038,0.0497186133,0.0442871235,0.0425220751,0.0419141393,0.0421342368,0.039282992,-0,-0,-0,-0,0.0794721585,0.1444218487,0.2268661209,0.2363433057,0.2596281352,0.2397647248,0.2290976695,0.2102219846,0.230796122,0.2252517212,0.2376938051,0.2418512541,0.1130968247,0.1143963108,0.1558014446,0.178944148,0.2333570919,0.1942472296,0.1660571485,0.1108861492,0.0964182054,0.0971276934,0.0935896559,0.0896319975,0.0867348478,0.0934571826,0.0861289715,0.0835830157
MASSACHUSETTS,0.1122146957,0.0923912586,0.0720372255,0.0547238794,0.0501984612,0.0439733062,0.0381618179,0.0365227532,0.0366370792,0.0425336574,0.0422825882,0.0393905323,0.0322273908,0.0306244123,0.0306249346,0.0309277364,0.5145945941,0.4571919337,0.4041848825,0.3664066725,0.3674372773,0.3896948544,0.408375578,0.3870255371,0.3461538905,0.3052721029,0.2813276016,0.2802662928,0.2842621095,0.2964235831,0.2988586037,0.290689674,0.1990890746,0.2430039415,0.3042181401,0.3419025086,0.3410437772,0.3286224584,0.325915748,0.3226767,0.3326519358,0.3168681062,0.3084847356,0.2783981467,0.2731745872,0.2655853894,0.2630928362,0.2710313532,0.091038295,0.0802621169,0.0558660829,0.0318031199,0.0357697789,0.0345746647,0.0347810864,0.053942298,0.0686614934,0.0955813423,0.1225387999,0.1517104126,0.1708150471,0.1738305643,0.188730459,0.1844818953,-0,1.332595e-4,0.0033008956,0.0046683725,0.0051816525,0.0022090494,0.0010680127,0.0110794427,0.0260647227,0.0528140818,0.0578356681,0.0539316963,0.0373852576,0.0297976237,0.0215519993,0.0158408019,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0153235929,0.0292496271,0.0469478202,0.0479109462,0.0486611423,0.0402198329,0.0335483993,0.0324702134,0.035026404,0.0442546809,0.0556064134,0.0645104576,0.063940994,0.0578700959,0.0634643425,0.0498491636,0.056663176,0.0562704672,0.0561563233,0.0541640272,0.0545405909,0.0541244589,0.0536566279,0.0501758714,0.046189204,0.0425836467,0.040574692,0.039232654,0.0395258544,0.0397708377,0.0404902775,-0,0.0144777511,0.0290757355,0.0515331704,0.061244174,0.0717708762,0.0775054791,0.0807857684,0.0816471288,0.0794523948,0.0760486996,0.0788442836,0.0822324468,0.0888302408,0.0920576009,0.0973173819,0.0332141771,0.0405529697,0.0457969437,0.0458581332,0.0370499055,0.0259530576,0.0198479861,0.0207624733,0.0255376649,0.0262627066,0.0246435794,0.0212775302,0.0161600494,0.011441338,0.0074426327,0.0057565371
MICHIGAN,0.0646538004,0.0505505629,0.076541967,0.0919111343,0.1033305423,0.0814655698,0.0728132265,0.0721084955,0.0755848464,0.0768141507,0.0788791119,0.0759887985,0.0797557148,0.0861610182,0.1051628208,0.1150125505,0.4665639624,0.3586437968,0.2925415069,0.264545446,0.2754229918,0.2921416075,0.3098719491,0.3052055815,0.2995579072,0.2782883793,0.2469481909,0.2527259479,0.214811892,0.1980513311,0.1439540099,0.1413697463,0.2224618119,0.2922153146,0.3021744724,0.2826419591,0.264303873,0.2621112361,0.2585279138,0.2511791537,0.2330081431,0.2034410895,0.163888187,0.1092009014,0.0578555661,0.0262284376,0.0167098471,0.0166616939,0.0768968855,0.0773019616,0.0901931434,0.121969161,0.142388321,0.1272817722,0.1180814758,0.1202246909,0.1365822812,0.1218858537,0.1065658171,0.0871939176,0.1039646709,0.1216916276,0.1442797968,0.1494143233,-0,0.0148349608,0.0265893265,0.0537823718,0.0713502682,0.1060574251,0.104073299,0.0969387988,0.0852446774,0.1404701317,0.2004127907,0.2333123845,0.2490454792,0.2514703029,0.2798330972,0.3031189014,0.0079472507,0.0201209557,0.0264197139,0.0255309864,0.0290571112,0.0405892472,0.0550609938,0.0564097078,0.0554370639,0.0551855606,0.0572209981,0.0568025289,0.0559303133,0.0551364966,0.0611339356,0.0533079281,-0,-0,-0,-0,0.0046151229,0.0104840862,0.0104964306,0.005893307,0.00233388,0.0050537722,0.012139193,0.0193157757,0.0246049731,0.0184621485,0.0286327864,0.0411180269,0.063487253,0.0619751541,0.0463525627,0.0314584635,0.0172989966,0.0193684081,0.0231890411,0.034020126,0.0441792137,0.0502743387,0.0500945821,0.0475875301,0.048425511,0.0486052805,0.0521691644,0.0529141532,0.0031133689,0.0097612061,0.0167814751,0.0280930389,0.0214452017,0.0144249328,-0,-0,-0,-0,0.0148581934,0.0529864323,0.1029491278,0.1380788006,0.1116875858,0.0732431655,0.0948756673,0.1145960874,0.1224058322,0.1000674389,0.0707875713,0.046075715,0.0478856702,0.0580201389,0.0680719871,0.0685867236,0.0689929358,0.0648857831,0.0626567518,0.0561145565,0.056436956,0.0538395108
MINNESOTA,0.1314575119,0.1157168139,0.0979300787,0.1053912564,0.1087433419,0.1119577726,0.1088362419,0.10369742,0.10295016,0.0905216414,0.0886690332,0.0831316995,0.0904744622,0.0885411431,0.0945734043,0.091480827,0.6604295581,0.547929701,0.443162887,0.4049469519,0.3715940403,0.3725912237,0.361462191,0.3290097486,0.2800622001,0.2194700788,0.1869096091,0.1670567391,0.1828125453,0.1830666051,0.1943030877,0.1808265628,0.1034678214,0.1613355746,0.1952105118,0.1852043196,0.1978027841,0.2113258432,0.2000752367,0.1986509609,0.190529682,0.2082279302,0.2089267696,0.2142825538,0.2006034414,0.206144339,0.1762812559,0.2090923818,2.32273e-4,6.962525e-4,0.0010886845,0.0104622771,0.0147758864,0.0201048583,0.0149638314,0.0138165096,0.0167124987,0.0524937674,0.0564898706,0.0556046172,0.0316490618,0.0299481515,0.0293993944,0.0184800028,-0,8.70987e-5,4.64567e-4,6.656292e-4,0.0015979142,0.0012204459,0.0010193837,-0,-0,7.369305e-4,0.0014660223,0.0021963544,0.0022570883,0.0022642908,0.0021554152,0.0022521476,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0136700485,0.0295443669,0.0469757982,0.0504750813,0.048897543,0.0601802775,0.0716704228,0.0895487364,0.080044299,0.0777141893,0.0763002641,0.0750978486,0.0705877636,0.0690875396,0.0700855136,0.0373374537,0.0504020883,0.0691637596,0.0460408695,0.0350468518,0.0198965949,0.0057701335,0.0069955571,0.0034019546,0.0100253616,0.009750385,0.0126706738,0.0093524678,0.0094916015,0.0101193149,0.0097098679,-0,0.0175638709,0.0534372908,0.0709658148,0.0725773848,0.0613326556,0.0866653002,0.1171168988,0.1546242935,0.1968457181,0.2290719372,0.2437286433,0.247671771,0.2569373273,0.2802048235,0.2871675452,0.0670753819,0.0925985516,0.1099978537,0.1293470834,0.1473867152,0.1526730628,0.161027404,0.1590424822,0.1621704748,0.141634273,0.1410021837,0.1450284549,0.1600813136,0.1530187781,0.1438757644,0.1309051514
MISSISSIPPI,0.1205782608,0.0774287509,0.081431605,0.0528195237,0.0514917042,0.0516518648,0.0525853594,0.050151497,0.0517411848,0.0499083451,0.0474347362,0.0384249837,0.0368565788,0.0363525247,0.034924398,0.0340588263,0.4991033481,0.35247935,0.247017509,0.2037961209,0.224022618,0.2522860326,0.2626738627,0.2483539514,0.2171143926,0.1858425778,0.1617353069,0.1495008455,0.1461270209,0.1569663804,0.1601283367,0.1603324376,0.1174789114,0.2099130436,0.284033332,0.2664861757,0.2387617936,0.2225900251,0.2129739888,0.2001153009,0.2034412146,0.1862566535,0.1984645769,0.1800946692,0.1709994275,0.1604873311,0.1684766135,0.1834640191,0.0037605578,0.0104543032,0.0187503515,0.0202615756,0.0154816788,0.0346526373,0.0498610545,0.0782518396,0.077383533,0.0838427778,0.0724173973,0.0640839013,0.0511695061,0.0469506372,0.0413420802,0.0416011699,-0,0.0056888187,0.0437348999,0.0775669169,0.1099485704,0.0904758366,0.0791278146,0.0596753814,0.0538896242,0.0616038683,0.0635711139,0.0748965752,0.0606518847,0.055158934,0.0446863116,0.0427475031,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1.5726e-6,0.0067213748,0.0067185874,0.0067170148,-2.7874e-6,-0,-0,-0,-0,0.114239266,0.1489378665,0.1245619258,0.0736388571,0.0389403977,0.0469296461,0.0585041341,0.0878716181,0.0882712739,0.0841688322,0.0786533944,0.0735952647,0.0700683322,0.073356897200000007,0.0767858007,0.0834798575,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.1448396559,0.195097867,0.2004703769,0.3054308302,0.3213532373,0.3014139575,0.284273786,0.275578839,0.301437402,0.3416583579,0.3710064594,0.4194065479,0.4641272498,0.4707272954,0.4736564592,0.4543161864
MISSOURI,0.0992972441,0.0794507253,0.05796455,0.0604498132,0.0594113288,0.0592444245,0.0582526357,0.0512678598,0.0459827587,0.0397997344,0.0404407449,0.0367113621,0.0356216782,0.0310280254,0.0289482146,0.0207541272,0.5438232187,0.4510662124,0.4052248921,0.3972223831,0.3953401903,0.3946374532,0.3778119083,0.3627299712,0.3300178668,0.3108856849,0.2971897484,0.279083754,0.2612426342,0.2384556162,0.2406641025,0.2286277961,0.124578478,0.1834028414,0.2233994687,0.2200054121,0.2187939817,0.2193212421,0.2320148624,0.2352170507,0.2141671276,0.1995112765,0.1969115607,0.186072116,0.1866569734,0.1705252961,0.161709999,0.1255004425,0.0970971947,0.0654803393,0.0406614664,-0,-0,-0,-0,-0,-0,0.0458022327,0.092864171,0.1218192438,0.1289685232,0.1235636656,0.1345915572,0.1313293354,-0,0.0039991444,0.0075407659,0.0100348279,0.0133547417,0.0098131201,0.0143908197,0.0175613138,0.0528756715,0.04580391,0.0353143576,-0,-0,0.0116837839,0.0116837839,0.0116837839,-0,0.0455097109,0.0993684691,0.1519269525,0.1719673879,0.1785910056,0.176584825,0.1906503221,0.2169792441,0.2271827376,0.2094249181,0.1867143973,0.1999088709,0.2245741896,0.2498556224,0.2725060293,-0,2.27185e-5,3.4653e-5,3.72556e-5,1.4537e-5,2.6026e-6,-0,-0,-0,-0,-0,0.0560264397,0.0700412467,0.0925624869,0.0816505704,0.1072005327,0.0405550776,0.0604899931,0.0471620305,0.0482506472,0.0492759441,0.0618534736,0.0625977434,0.0612885201,0.0591785421,0.0575698707,0.0580618997,0.0560715722,0.0565457064,0.0539159884,0.0551124272,0.0537608753,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.0946487869,0.1105783146,0.1186437042,0.1120727085,0.0918418885,0.0765366782,0.0783472055,0.0812849623,0.0807987893,0.0734445532,0.0697925995,0.0775011149,0.0610143669,0.0536909479,0.0357837228,0.0486370777
