STATE,admin_1998,admin_1999,admin_2000,admin_2001,admin_2002,admin_2003,admin_2004,admin_2005,admin_2006,admin_2007,admin_2008,admin_2009,admin_2010,admin_2011,admin_2012,admin_2013,ba_1998,ba_1999,ba_2000,ba_2001,ba_2002,ba_2003,ba_2004,ba_2005,ba_2006,ba_2007,ba_2008,ba_2009,ba_2010,ba_2011,ba_2012,ba_2013,cc_1998,cc_1999,cc_2000,cc_2001,cc_2002,cc_2003,cc_2004,cc_2005,cc_2006,cc_2007,cc_2008,cc_2009,cc_2010,cc_2011,cc_2012,cc_2013,other_1998,other_1999,other_2000,other_2001,other_2002,other_2003,other_2004,other_2005,other_2006,other_2007,other_2008,other_2009,other_2010,other_2011,other_2012,other_2013,pregnancy_1998,pregnancy_1999,pregnancy_2000,pregnancy_2001,pregnancy_2002,pregnancy_2003,pregnancy_2004,pregnancy_2005,pregnancy_2006,pregnancy_2007,pregnancy_2008,pregnancy_2009,pregnancy_2010,pregnancy_2011,pregnancy_2012,pregnancy_2013,prior_1998,prior_1999,prior_2000,prior_2001,prior_2002,prior_2003,prior_2004,prior_2005,prior_2006,prior_2007,prior_2008,prior_2009,prior_2010,prior_2011,prior_2012,prior_2013,shortben_1998,shortben_1999,shortben_2000,shortben_2001,shortben_2002,shortben_2003,shortben_2004,shortben_2005,shortben_2006,shortben_2007,shortben_2008,shortben_2009,shortben_2010,shortben_2011,shortben_2012,shortben_2013,ssbg_1998,ssbg_1999,ssbg_2000,ssbg_2001,ssbg_2002,ssbg_2003,ssbg_2004,ssbg_2005,ssbg_2006,ssbg_2007,ssbg_2008,ssbg_2009,ssbg_2010,ssbg_2011,ssbg_2012,ssbg_2013,tax_1998,tax_1999,tax_2000,tax_2001,tax_2002,tax_2003,tax_2004,tax_2005,tax_2006,tax_2007,tax_2008,tax_2009,tax_2010,tax_2011,tax_2012,tax_2013,work_1998,work_1999,work_2000,work_2001,work_2002,work_2003,work_2004,work_2005,work_2006,work_2007,work_2008,work_2009,work_2010,work_2011,work_2012,work_2013
GEORGIA,0.0551055191,0.0449265921,0.0574069098,0.0429297508,0.0509837925,0.0412182313,0.0367056508,0.0396810846,0.0382759155,0.0531886533,0.0470310351,0.0538583389,0.0432898654,0.0455894548,0.0456888693,0.038568333,0.449006547,0.4338975944,0.3458724898,0.2912086609,0.262907073,0.2659710464,0.2724259663,0.2342986151,0.1540045548,0.133611765,0.0966544124,0.1133929183,0.089236494,0.0851063749,0.0909215902,0.0904239123,0.0965972817,0.1286180012,0.1376852441,0.1334561753,0.1012751044,0.0845343499,0.0681809476,0.0312255528,0.0391369458,0.0411516312,0.052405402,0.0431227632,0.0384409073,0.0401748575,0.043158947,0.0456694948,0.1894431783,0.0919887405,0.1088647886,0.059131314,0.1917170479,0.234590707,0.2430335361,0.3031159515,0.327819407,0.4361777191,0.4390242392,0.5878020399,0.5556025346,0.5943776231,0.6702936719,0.7261734994,0,0.0318850614,0.05165959,0.0602156478,0.0396661444,0.0395081866,0.0454933943,0.0578360195,0.0594022417,0.0645542157,0.0529865252,0.0586576175,0.0496049794,0.0504447202,0.0366549189,0.027237232,0,2.050492e-4,0.0025410816,0.0609944141,0.0755541044,0.1008942025,0.1009500961,0.1516136275,0.1643298858,0.1670308293,0.1197944587,0.1158905136,0.0738824432,0.0598607979,0.0528039691,0.0511656937,0,6.11525e-5,6.15318e-5,0.0018669276,0.0031072909,0.0032136065,0.0014863407,NA,0,0,4.61544e-5,0.004303746,0.0136455035,0.0139724096,0.0108050124,5.6579e-5,0.050081934,0.0775988568,0.0601702134,0.0549252465,0.0409444061,0.0336146525,0.0200091185,0.0213254127,0.0327546912,0.0296860509,0.0155419927,0.0132953017,0.0079714626,0.0081923016,0,0.0011080799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050198094,0.2051536768,0.2762318139,0.2874908784,0.197979216,0.2061244625,0.2049055703,0.1935017914,0.1501917122,0.1296445331,0.0848897343,0.1094262811,0.0872400325,0.0884687406,0.0561081684,0.0490753046
HAWAII,0.0528589532,0.0664046026,0.0817456462,0.0821457015,0.095674257099999993,0.0904890473,0.1032684358,0.1057058138,0.0952462806,0.0747661515,0.0662222189,0.0460846913,0.0396175917,0.0430552591,0.0538407314,0.0634041113,0.6386016678,0.8143573759,0.8466724933,0.7466250514,0.6759224353,0.5664144755,0.5972990658,0.5687375287,0.5477430351,0.3727737183,0.3009971214,0.1724742657,0.1757336245,0.205804871,0.2561892538,0.2617034196,0.0359314488,0.0370190966,0.039828552,0.099717954,0.1610233683,0.1844418694,0.1547145122,0.1373750285,0.1352932132,0.1193059373,0.1199553879,0.0985453477,0.0905170938,0.0985240086,0.0879271067,0.0794012278,0,0,0,0,0,0,0,0,0,0.1202453845,0.1524385208,0.1342159958,0.0745857221,0.079647621,0.1022703389,0.1321205991,0,0,0,0,0,0,0,0,0,0,0.0490807152,0.0694591611,0.0976202235,0.0906799329,0.085979857,0.0631926524,0,0,0,0,0,0,0,0,0,0,0.0012743864,0.0079622469,0.0112367709,0.0122520122,0.0060485501,0,0,0,0,0,0,0,0,0,0,0,0.0126029544,0.0326997695,0.0379257933,0.0413098329,0.0253802982,0.0192668363,0.0055856317,0.0073256162,0.0101490189,0.013163625,0.0337925678,0.0492190777,0.068123586,0.0663968017,0.0578226354,0.0444505652,0.0381925497,0.0270797012,0.0245704378,0.0288988808,0.0339531257,0.0342314971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228854128,0.0368565687,0.0430573669,0.0563777867,0.0656329285,0.0750477043,0.1071727084,0.1645775263,0.2188865982,0.2475386191,0.3485453087,0.3485308974,0.3673790636,0.385286516,0.4141941663,0.4041434418
IDAHO,0.1100099274,0.0772492895,0.0576290546,0.0475561369,0.0550773432,0.0538679946,0.0522527742,0.0489990048,0.1033127755,0.1649370985,0.2454023513,0.2762257846,0.1700650984,0.1042654093,0.030478139,0.1113467621,0.1799250477,0.1089703888,0.0811777303,0.0758396689,0.1059985167,0.1157788489,0.1342975111,0.1452083108,0.1390777718,0.131184372,0.1288600967,0.1376552488,0.1544892954,0.1683579586,0.1424827672,0.1471856223,0.1260419101,0.1465997488,0.1827538275,0.19453008459999999,0.2255540976,0.1918036935,0.1856591837,0.1827586179,0.1991989299,0.2085463488,0.2118772247,0.1549473182,0.1629294025,0.1858133537,0.2286158869,0.2421657562,0.4769208698,0.3676557364,0.3630950829,0.2947338104,0.3140893173,0.3010784587,0.3289052374,0.3182667675,0.2355332871,0.15450925,0.1125226302,0.0843050413,0.0854689858,0.0941925845,0.0867690736,0.0922267103,0,0.0459334043,0.077906432,0.1094273136,0.1337660858,0.0815401095,0.0615607971,0.0287580824,0.0484805942,0.054843678,0.0492092295,0.0411501976,NA,NA,NA,0.0086151302,0,0,0,0,0,0,0,0.0345610541,0.0571388652,0.0777801584,0.0564469895,0.0449377159,0.1954827557,0.2349149837,0.2474705857,0.1597497559,0,0.0201881266,0.0320119015,0.0407550046,0.0419637626,0.0372663363,0.0418261319,0.0438654026,0.0371528954,0.0313299932,0.0284738055,0.0413202816,0.0296807685,0.0294779462,0.0232150405,0.0443734793,0.0896464824,0.0746815925,0.0546835581,0.0411186611,0.0338868148,0.0405086216,0.0413953424,0.042923771,0.0293530142,0.030335407000000002,0.032090752,0.0326478233,0.0555159978,0.0546847287,0.0453904908,0.0279289473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346785931,0.0797266186,0.1111186198,0.14109068,0.1554806915,0.1471509361,0.1519623168,0.1612346969,0.145789231,0.1394566302,0.1374513364,0.153358772,0.2102228784,0.2138380629,0.1794998923,0.1432456005
ILLINOIS,0.0855385178,0.1208887956,0.0795615063,0.0577368875,0.033466769,0.0298766536,0.0237647331,0.0235140786,0.0262323221,0.0261869642,0.0273942416,0.0263489199,0.0248311492,0.0253753329,0.0264569036,0.0248359762,0.4706091823,0.5269075543,0.3233560897,0.1931684641,0.1482666877,0.1225795259,0.1139982987,0.1168493512,0.1120789607,0.0875784344,0.068641769,0.0571598178,0.0623214783,0.0773698281,0.0885213947,0.0820768662,0.1074623238,0.2283423383,0.3017388681,0.3474313378,0.3546305369,0.366521121,0.3832716689,0.392549898,0.3995760811,0.3877825734,0.4179877146,0.4165301689,0.4120125724,0.4344804869,0.5283627911,0.5685568005,0,0.0570240617,0.1053744895,0.1584092672,0.172289882,0.1861460976,0.1865135199,0.1749775503,0.1732996963,0.1702101908,0.1745134077,0.140517342,0.1069938928,0.084184699,0.0823310042,0.0737934725,0,3.634518e-4,6.090969e-4,8.699675e-4,9.268625e-4,9.838454e-4,0.0011164249,0.0011155983,0.0010507529,6.263747e-4,2.527951e-4,0,0,0,0,0,0,0,0.0477722181,0.096836201,0.1503003046,0.1501054419,0.1541974861,0.1587237405,0.1751785399,0.1841357591,0.211094725,0.2042451122,0.1859370884,0.1821432052,0.2149459692,0.224042913,0,0,0,0,0,0,1.811573e-4,1.810232e-4,1.811573e-4,0,0,0.002121154,0.0024979644,0.0024291557,6.798678e-4,0,0.0360752097,0.0589251736,0.0566411134,0.0531101668,0.0408995047,0.0324687913,0.0236290678,0.0278522045,0.0297368761,0.0359125421,0.0382079291,0.0322002025,0.019632248,0.0093686347,0.0028999343,0.0010336603,0,0,0,0,0,0.0043531969,0.0092378346,0.0137856862,0.0140155809,0.0131777123,0.0136947256,0.0135836593,0.0125330655,0.01068511,0.0126048916,0.0198371875,0.0220177943,0.0454629303,0.0625547702,0.0891347786,0.1077520284,0.1104179873,0.1026193713,0.0899572381,0.0850459396,0.0760262541,0.0750798766,0.1298859145,0.1431312896,0.131105148,0.0736895439,0.0298287945
INDIANA,0.1685565743,0.1095522525,0.1078098521,0.0939686809,0.1058438664,0.1078411383,0.1156270795,0.1159415682,0.1065010732,0.100806612,0.0890730564,0.0888642425,0.0792559741,0.0827463482,0.0886690348,0.0716140853,0.397177577,0.2077596391,0.2362110004,0.2835502285,0.3770679431,0.4064418146,0.3897384874,0.3652743724,0.3284521994,0.300127405,0.2755447376,0.2611160211,0.2479696505,0.2130687324,0.189967589,0.1110494835,0.2762299056,0.2821987071,0.3534248057,0.2595463658,0.1753757299,0.0898712882,0.0764194846,0.0700258982,0.0951789543,0.1319949327,0.1464293413,0.1345843422,0.1208053665,0.1239000088,0.2138791325,0.2315848598,0.2058489836,0.166545766,0.2442444561,0.202517622,0.2551969048,0.2695349693,0.2732049439,0.3020166477,0.2832321746,0.3156252538,0.2901789918,0.3541776776,0.354175696,0.3854832007,0.4218305827,0.3441758627,0,0,0,0.0017048109,0.0032687063,0.0051551309,0.004795738,0.0051174526,0.0046724339,0.0047169956,0.0040280436,0.0030068418,0.001572501,0.0049507085,0.0086553899,0.0081585886,0,0,0,0,0,0,0,0,0,0,0,0,0.0046457527,0.005319828,0.006860919,0,0,0,0,0,0,0,0,0,0,0.0209416459,0.0192292709,0.0189035035,0,0,0,0,0.0409483328,0.0403601123,0.0292502098,0.0308095148,0.0182463996,0.0127754159,0.0062492202,0.0063748676,0.0060796434,0.0062756298,0.0057624786,0.0037765701,0.0018228356,0.0020873199,0.0026919917,0.0023867997,0,0.0115181046,0.0248159151,0.0367135965,0.0423511614,0.065313894,0.08951554,0.1163031114,0.1157414797,0.1272431429,0.110431445,0.1013172548,0.0892545729,0.102514474,0.1346269713,0.1174751076,0.0475204378,0.0246453548,0.0377273329,0.0380621536,0.0527342363,0.0533800068,0.0520932598,0.0418345966,0.0342952431,0.0326973607,0.0378107327,0.0405748978,0.0467073975,0.0534214533,0.0720032993,0.0616009497
IOWA,0.1145808033,0.1174140023,0.1205929473,0.0994428364,0.0808608307,0.0665098619,0.0615227931,0.0650036098,0.0612815038,0.0581761514,0.0534780387,0.0485191583,0.0433215231,0.0498828642,0.0481173902,0.0482809261,0.5172994246,0.4474766028,0.4095612592,0.39211043290000003,0.4136957491,0.4040367031,0.3888506666,0.3830307262,0.3566967264,0.3260004,0.2942764475,0.2931979338,0.2882639078,0.2960337886,0.278352894,0.2701457497,0.0715940242,0.0993174436,0.1370700828,0.1599959597,0.1824341232,0.1794515201,0.1696747417,0.1540888829,0.1660210904,0.1899108069,0.2105759084,0.2106194248,0.1976412756,0.1981745012,0.1991197317,0.212614998,0.0954393404,0.1211879603,0.1215028451,0.1263720967,0.1387636121,0.1530539283,0.1651196352,0.1430093691,0.084318182,0.0246831247,3.148549e-4,0,0,0,0,0,0,8.50275e-5,0.0031015396,0.0066420191,0.009982889,0.0125460951,0.022387521,0.0452413893,0.1023003261,0.1506456326,0.1962951839,0.2112827705,0.2233582257,0.228672677,0.2499050095,0.2730021535,0,0,0,0,0,0,0,0.0324940482,0.0495024457,0.0551229802,0.0230293119,0.0078791997,0.0020518303,0.0014012782,1.812916e-4,0,0,0.0076526158,0.0132437507,0.0190526032,0.0124352272,0.0066880426,0.0017258044,0.0019169516,0.0024553066,0.0024836073,0.0053337045,0.0058737485,0.0051603753,0.0019776829,6.576607e-4,6.234061e-4,0.0443206756,0.053000133,0.061835214300000003,0.0611190365,0.0613349697,0.0592751137,0.0591599395,0.0629902173,0.0645007935,0.0638222964,0.0612172706,0.0592337561,0.0557602201,0.056016877,0.0572225966,0.0615087991,0,0,0,0,0,0,0,0,0,0.0191703487,0.0374081278,0.0549324872,0.0527352365,0.0546410128,0.0518214305,0.0744281492,0.1079699792,0.1175014386,0.126529181,0.1278296249,0.1266926269,0.1199562787,0.1149042992,0.1185526796,0.1164879459,0.1188528327,0.1161000752,0.1184258327,0.1106330939,0.1077100435,0.0985686093,0.0999488517
KANSAS,0.0522668276,0.126175135,0.1217785368,0.1252283306,0.0554149261,0.0590117796,0.0528892733,0.0503594154,0.0496353737,0.0515204309,0.0537193309,0.0556817961,0.0518282017,0.0503244881,0.0732264379,0.068930642,0.3562725078,0.2528261651,0.272693003,0.290519061,0.331873378,0.3316766067,0.3327341797,0.3500695188,0.3363681369,0.2748891684,0.2384520875,0.2407670494,0.2229436848,0.1923617386,0.2125374192,0.1599822143,0.0480226086,0.0901864468,0.0991221462,0.1200025118,0.1190700372,0.1365778066,0.1393696651,0.176643537,0.197157903,0.2070895197,0.1998950946,0.1975023738,0.1540473492,0.1205887683,0.1389400207,0.1195220247,0.4730588194,0.1988297909,0.0694992132,NA,0.1502996432,0.1160857298,0.0947504092,0.0881095178,0.1387147774,0.1684247671,0.1992273786,0.2019160625,0.1704378368,0.1451268496,0.165907122,0.1511332741,0,7.830411e-4,0.0010865016,0.0011229252,3.612542e-4,0,0,0,0,0,0,0,0,0,0.0049845982,0.0080284652,0,0.2395787327,0.2845335234,0.3463086185,0.1448666042,0.1285248041,0.1031420196,0.0883405928,0.0579073813,0.0290530868,0.0265909281,0.0533469686,0.0683564648,0.076460637,0.0951512034,0.095719388,0,0,0,0,0,0,0,0,0,0,0,0.019225375,0.0181012313,0.0172273299,0.0019758832,4.102634e-4,0.0609793319,0.0598621566,0.0576813829,0.0596150788,0.0507362638,0.0376089019,0.0238215086,0.0293534908,0.0344875738,0.0363147228,0.0349864525,0.0363282788,0.0358066657,0.0380041612,0.0556982294,0.0587243442,0,0,0.0248679495,0.0525475477,0.1090368492,0.1341757925,0.1483098835,0.1553980268,0.1585717051,0.1605879789,0.1675781975,0.1990201882,0.1992472215,0.2153038693,0.292519979,0.2900765601,0.0332539915,0.0361876824,0.0457823178,0.0479564215,0.0656859343,0.0762494973,0.0746934245,0.0666047424,0.0572179423,0.0559180318,0.0550462733,0.0609088572,0.05340139,0.0454133881,0.0491194607,0.0375342962
KENTUCKY,0.1166241192,0.0821392616,0.0900882016,0.09016069,0.0869732682,0.0776930517,0.0694268507,0.0600844442,0.0665213835,0.0603883237,0.0558925309,0.0481358673,0.037916644,0.048823886,0.0398907153,0.0432345713,0.649611225,0.4143131549,0.4363229691,0.4165835576,0.4357451282,0.4327744251,0.4301155293,0.3836082919,0.4463735805,0.4317282634,0.4650970832,0.4191470857,0.3435387009,0.4353916185,0.3464727871,0.4157447347,0.1472944464,0.1452004291,0.2135629151,0.1903589955,0.2395211964,0.2645432063,0.28983411,0.2696443973,0.3035400694,0.2905721786,0.3082017944,0.2901553939,0.2256500916,0.3098864531,0.2534815141,0.245071095,0.0904144672,0.0676760724,0.0818552163,0.060645764,0.0677931406,0.0763404838,0.1016898562,0.0991241161,0.10429457860000001,0.0775694077,0.092793331,0.0958159075,0.085776527,0.1069181572,0.0985566524,0.109319163,0,0.0094379338,0.0112799523,0.0117668114,7.354071e-4,3.686093e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599667312,0.0606970595,0.068362199,0.0325061701,0.0092395468,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048160701,0.0894280126,0.147099855,0.1855697319,0.1723750418,0.1612365629,0.1409908033,0.1208175653,0.127759284,0.1194678167,0.1238968627,0.1852447899,0.1734571002,0.25449868,0.1785443293,0.1992615552
LOUISIANA,0.1351646374,0.0805436573,0.1151571659,0.1031443681,0.0737162221,0.0807333235,0.0994385848,0.1224338048,0.1128658153,0.098612377,0.0864411257,0.0618791631,0.0502477156,0.0633409226,0.0754630904,0.0901764096,0.4889973474,0.3094795299,0.3840671179,0.3483533922,0.2238149774,0.2047624171,0.2100190731,0.2410383615,0.1928873069,0.1621741269,0.1794608752,0.1608372285,0.1884663435,0.1586761048,0.1614496395,0.0961488637,0.2357775872,0.2422476126,0.4510901762,0.3218184177,0.1854506781,0.1332653467,0.1189698669,0.1392867902,0.1478680287,0.1721212109,0.1940460539,0.144085625,0.0762336979,0.0385167779,0.0256208719,0.0310018703,0.0970177493,0.0896610418,0.1022862654,0.0901939775,0.0537937653,0.0694374244,0.093714106,0.1626654455,0.1553717112,0.1295986841,0.1226932465,0.0938708005,0.1540356083,0.1487933894,0.1910328779,0.1664044924,0,6.074557e-4,0.005461193,0.1478810638,0.1902386459,0.2583195348,0.2562357243,0.2876979746,0.2561460304,0.2571698519,0.357214025,0.4010558688,0.348721185,0.3929879908,0.3897079165,0.4761878869,0,0,0,0,0,0,0,0,0,0,0,0,1.7472e-6,1.7293e-6,1.9703e-6,0,0,0,0,0.0468789106,0.0375258184,0.0344663757,0.0088860272,NA,0,0,0,0,0,0,0,0,0,0,0,0.030000006,0.0368133471,0.0506997363,0.0563215399,0.0735581603,0.0689818498,0.0642907169,0.0723291383,0.0651407467,0.0557012027,0.0551320962,0.0628126107,0.0739004047,0,0,0,0,0,0,0,0,0,0,0,0.0334597911,0.028639058,0.0506227767,0.047760387,0.083054525,0.1011682402,0.0748316604,0.0967454306,0.1033914,0.098741651,0.108441114,0.1152676918,0.0983342207,0.0687670006,0.0563190257,0.0662768695,0.0630317965,0.0530909823,0.0477636186,0.0423227727,0.0382543879
MAINE,0.0948626442,0.0845528002,0.0702377559,0.0670470478,0.0742835013,0.0561208939,0.0411689293,0.0349206354,0.0563147003,0.0478439802,0.0371493106,0.0293115905,0.0310862038,0.0338038403,0.0296646722,0.0328208389,0.7146283364,0.6298458406,0.6065685525,0.6445800367,0.5917068938,0.589425607,0.5704155141,0.5492733712,0.5719411048,0.5318862179,0.5304457695,0.5518592065,0.5424436499,0.5874583563,0.580272921,0.572286519,0.088082513,0.1207059279,0.1325200252,0.1527768401,0.1611581652,0.205599189,0.1885819142,0.197110618,0.20631966,0.1804463213,0.143602233,0.1149518868,0.1109480306,0.1041323941,0.0963130512,0.0914764026,0.0421853553,0.0314910952,0.0130864838,0.0063069417,0,0,NA,0,0,0,0,0,0,0,0,0,0,3.79767e-5,3.86235e-5,4.26676e-5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026793456,0.005491855,0.0082306377,0.0080676677,0.0085672997,0.0087947065,0.0087013397,0,0.0025944628,0.0056623182,0.0096070153,0.009414415,0.0098815243,0.0115582555,0.0174257371,0.0189040451,0.0137040437,0.0043642291,0.0256818348,0.026188999,0.0302688937,0.0069413353,0.0067166808,0.0202266925,0.0222666013,0.0247622875,0.0269653585,0.0387080869,0.0748256867,0.0711963468,0.0588801083,0.0289653468,0.0270872593,0.0239351817,0.0210881262,0.0105832009,0.0051702378,0.0226439507,0.0529838378,0,0,0,0,0,0,0,0,0,0,0,0.0114903365,0.0215957078,0.0357609892,0.0309493974,0.0261770854,0.0624072497,0.0994053308,0.1212076387,0.145766062,0.1234938748,0.0993622183,0.0896401687,0.0976325792,0.1475013149,0.2209837912,0.2512485714,0.2473958537,0.1964766229,0.1929233575,0.2113778277,0.2388082347
MARYLAND,0.1342830246,0.0977175951,0.1065740658,0.0926641334,0.0993080263,0.0931206859,0.096333185,0.1019307976,0.1017446573,0.1027178022,0.1101383253,0.1030692151,0.1096099533,0.1243623738,0.1028491692,0.0906837224,0.5585823219,0.4263057707,0.5148495448,0.5155528055,0.3767051801,0.280875802,0.2264970243,0.3051687948,0.2773343938,0.2500392655,0.2388853771,0.2107891074,0.1795265387,0.2423052861,0.2161240963,0.2268695137,0.1676885153,0.1790306869,0.1727627276,0.0640285263,0.0437891363,0.0802998793,0.1249646211,0.1031387081,0.0915915797,0.0903025445,0.0780516738,0.060180377,0.0543196241,0.0607706014,0.0479796364,0.037776382,0.0074669572,0.009156884,0.0048863944,0.0026743304,NA,0.0059466446,0.0098859945,0.0103705639,0.0035218151,2.487241e-4,1.0456e-6,8.411e-7,7.713e-7,0.0591074208,0.0986980678,0.1453743411,0,0.0120122165,0.036009909,0.087364906,0.1113796126,0.1090598981,0.0840935275,0.0736047796,0.0969887347,0.1316523234,0.1772145177,0.1732048415,0.150162035,0.1383509703,0.0777777182,0.0698901696,0,0,0,0,0,0,0,6.965184e-4,6.639122e-4,6.200818e-4,0,0,0,0,0,0,0,0,0,0,0.0037666454,0.010332003,0.0156324793,0.0187193726,0.018208467,0.0303204561,0.0666166856,0.0856046289,0.0919490368,0.0987197828,0.0668306573,0.0635967966,0.0453257018,0.050002298,0.05662871,0.0547610057,0.0535805522,0.0523393195,0.0584788644,0.061469443,0.0585918685,0.0547237298,0.0522645406,0.0420419944,0.0385548354,0.0469693955,0.040218187,0.039215128,0,0,0,0,0.0813568496,0.1376029485,0.2319978175,0.2441899578,0.2620055082,0.2369873977,0.2439740366,0.2042549246,0.2094058187,0.2525993419,0.2278337447,0.241854196,0.1192620449,0.0985867681,0.1638315197,0.1793042255,0.2334608837,0.1877051027,0.1742742159,0.1149323039,0.0973063184,0.0968666933,0.0981958001,0.0858055196,0.0791065502,0.1055193997,0.0823027356,0.0833632614
MASSACHUSETTS,0.1130598192,0.0912556425,0.0721697044,0.0547596,0.0508280242,0.043331269,0.0384654102,0.0380170044,0.0363473777,0.0424058809,0.0433748512,0.0370583329,0.0325966637,0.0306897226,0.0303189434,0.0308452792,0.5183304349,0.4516870917,0.4043285952,0.3667799861,0.37267607,0.3846422607,0.4114977875,0.400447428,0.3388047911,0.3010836119,0.2891640221,0.2664932601,0.2869897386,0.2970499985,0.29578555,0.2903055254,0.2009504014,0.2404068365,0.3034508099,0.3419096042,0.3455016992,0.3240136852,0.3284032945,0.33477374050000003,0.3295850764,0.3137104344,0.3157967869,0.2645494539,0.2759942507,0.2661081294,0.2603708352,0.2699097252,0.0919332944,0.07933095,0.0561254819,0.0317602966,0.0362503822,0.034100781,0.0350711883,0.0578945352,0.0691569465,0.0950770431,0.1293133807,0.1454746252,0.1725753404,0.1742070711,0.1866624121,0.1842036356,0,1.318146e-4,0.0032592178,0.004653211,0.005239352,0.0021693372,0.0010792072,0.0124401389,0.0272514345,0.0532707986,0.0592678779,0.0504172592,0.0378550175,0.029845737,0.0214105985,0.0158870161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151574462,0.0290663968,0.0469329091,0.0485383213,0.0479771511,0.0405335216,0.0346477678,0.0325070245,0.0348604595,0.0461808372,0.0534893694,0.0650776765,0.0640498169,0.0572706609,0.0630399575,0.0503150167,0.0560119392,0.0562383663,0.0561735032,0.0548634952,0.0537665939,0.0545295503,0.0555916196,0.0492907288,0.0456452655,0.0436316183,0.038474055,0.0396184034,0.0396055034,0.0393536566,0.0403533538,0,0.0143207755,0.028883664,0.0514480318,0.0620996274,0.0708119809,0.0781002136,0.0840750203,0.0805271518,0.0786206329,0.0781283536,0.074939884,0.0829578026,0.0890171007,0.0910777652,0.0969262586,0.0335578193,0.0401308967,0.0457457642,0.0458983146,0.0374492062,0.0255080831,0.0200234389,0.0217758595,0.0253703445,0.0260567792,0.0251215568,0.0200733383,0.0163581348,0.0114515801,0.007372094,0.0057393867
MICHIGAN,0.0655008299,0.0520750161,0.0724208092,0.0930835153,0.1014750299,0.0847994046,0.0718502577,0.0721606273,0.073570216,0.0798454975,0.0813841224,0.0754822998,0.0717143403,0.0944432316,0.0987386379,0.1178600126,0.4723301523,0.3672694158,0.2761007503,0.2706655268,0.2689589938,0.3038170603,0.30640925,0.3049281481,0.2916550925,0.2890636501,0.2511901883,0.2540477267,0.1999798813,0.2257577781,0.135773945,0.1461753468,0.2250684844,0.3028959466,0.2855916433,0.2891975838,0.2590229945,0.2732037381,0.2560823744,0.2506453926,0.2269336752,0.2114165567,0.1649647862,0.1033897032,0.0528397645,0.0298082605,0.0156567647,0.0169965633,0.0776801824,0.0796405069,0.0857346732,0.1238281821,0.139536497,0.1322825508,0.116534144,0.120589252,0.132906236,0.1261990302,0.1082555819,0.087100169,0.0928397024,0.1325978862,0.135732202,0.1536392056,0,0.0166005288,0.0259657467,0.0548691429,0.0695084565,0.1107467524,0.102825826,0.0962143467,0.082716322,0.1470298977,0.210557997,0.2307691676,0.2228541505,0.2744793999,0.2625922507,0.3097527446,0.0080913469,0.021569797,0.0252403202,0.0262793588,0.0281590951,0.0421981358,0.054756639,0.0563427076,0.0539513834,0.0574950484,0.0589462516,0.0559664466,0.0502718266,0.0604587318,0.0572746645,0.054985204,0,0,0,0,0.0043683887,0.010882422,0.0102035012,0.0057105106,0.0022123122,0.0052297147,0.0130195563,0.0200324382,0.0224213431,0.0206764391,0.0260593823,0.0407350364,0.0642738153,0.0639496179,0.0437676083,0.0326250436,0.0169610652,0.0202306972,0.0231895388,0.0342743648,0.0429832402,0.0522646428,0.0513865979,0.0470820362,0.0435458949,0.0533194542,0.0489504923,0.0542375468,0.0031698192,0.0105523918,0.0160779175,0.0286010956,0.021379811,0.0152396781,0,0,0,0,0.0169926732,0.0572464182,0.0922976313,0.1510979567,0.106449554,0.0783692332,0.0960616406,0.1191818837,0.1159648514,0.1026589192,0.069704116,0.0480506664,0.0476992295,0.0583019893,0.0662734944,0.0713051461,0.0710930331,0.0642556178,0.0566350605,0.0619259919,0.0529657856,0.055350435
